#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
32266	G0223	NEFTENBACH	Neftenbach	47.536246	8.667189		8413	052	4504	149.6	ZH	Gemeinde	6	78525	
79585	G5206	NEGGIO	Neggio	45.988876	8.87179		6991		352	9.1	TI	Gemeinde	6	78645	
79867	G6024	NENDAZ	Nendaz	46.143728	7.317459				5350	860	VS	Gemeinde	6	78675	
79157	G2459	NENNIGKOFEN	Nennigkofen	47.180854	7.488009		4574		480	46.2	SO	Gemeinde	6	78579	
79219	G2789	NENZLINGEN	Nenzlingen	47.445511	7.549794		4224		352	36.6	BL	Gemeinde	6	78589	
30725		NESSENTAL	Nessental	46.700904	8.2939815819		3863						7	30641	
31442		NESSLAU	Nesslau	47.206381	9.200459689		9650						7	79300	
79300	G3358	NESSLAU-KRUMMENAU	Nesslau-Krummenau	47.232355	9.214223				3665	805.3	SG	Gemeinde	6	78609	
31020	G1620	NETSTAL	Netstal	47.056657	9.047493		8759,8754		2813	106.7		Ort	6	153487	
145	K24	NEUCHÂTEL	Neuchâtel								NE	Kanton	3	107	
78690	B2404	NEUCHÂTEL	District de Neuchâtel						51685	802.1	NE	District	4	145	
31368	G6458	NEUCHÂTEL	Neuchâtel	47.009228	6.939781		2008,2000		32914	181		Stadt	6	78690	
31307	G1092	NEUDORF	Neudorf	47.173203	8.208574		6025		1058	128.2		Gemeinde	6	78557	
80020	G9151	NEUENBURGERSEE	Neuenburgersee;Lac de Neuchâtel									See	6	107	
79142	G2404	NEUENDORF	Neuendorf	47.29657	7.80041		4623		1796	71.6	SO	Gemeinde	6	78577	
30726	G0670	NEUENEGG	Neuenegg	46.896893	7.298283		3176		4362	218.7		Gemeinde	6	78540	
30508	G4034	NEUENHOF	Neuenhof	47.446885	8.327282		5432		7613	53.8		Gemeinde	6	78623	
31308	G1093	NEUENKIRCH	Neuenkirch	47.102993	8.204246		6206		5517	254.8		Gemeinde	6	78557	
31491	G2937	NEUHAUSEN	Neuhausen am Rheinfall	47.679249	8.597052		8212		9959	80.2		Stadt	6	78595	
32192	G1705	NEUHEIM	Neuheim	47.199868	8.582491		6345		1920	79.4		Gemeinde	6	78569	
31643		NEUKIRCH	Neukirch an der Thur	47.555675	9.3442993056		9217						7	79511	
79516	G4601	NEUNFORN	Neunforn	47.593373	8.770898				926	113.5	TG	Gemeinde	6	78636	
31492	G2904	NEUNKIRCH	Neunkirch	47.686823	8.507027		8213		1722	179.2		Stadt	6	78593	
78542	B0215	NEUVEVILLE	District de la Neuveville	47.064202	7.092218669				6065	590	BE	District	4	136	
79097	G2211	NEYRUZ	Neyruz (FR)	46.76518	7.064559		1740		1666	55.4	FR	Gemeinde	6	78573	
79753	G5679	NEYRUZ-SUR-MOUDON	Neyruz-sur-Moudon	46.696228	6.785907		1515		120	35.2	VD	Gemeinde	6	78666	
78543	B0216	NIDAU	Amtsbezirk Nidau						38782	880.4	BE	Amtsbezirk	4	136	
30727	G0743	NIDAU	Nidau	47.123799	7.2498		2560		6798	15.2		Stadt	6	78543	
31021		NIDFURN	Nidfurn	46.989844	9.043728		8772		258	25.8		ehem. Gemeinde	7	79019	
146	K07	NIDWALDEN	Nidwalden	46.895662	8.3962815999						NW	Kanton	3	107	
78567	B0700	NIDWALDEN	Kanton Nidwalden								NW	Kanton	4	146	
30728	G0981	NIEDERBIPP	Niederbipp	47.266248	7.692307		4704		3930	173.7		Gemeinde	6	78553	
31542	G2405	NIEDERBUCHSITEN	Niederbuchsiten	47.289866	7.769017		4626		947	54.8		Gemeinde	6	78577	
31443	G3422	NIEDERBUEREN	Niederbüren	47.460289	9.211598		9246		1414	158.4		Gemeinde	6	78610	
79251	G2891	NIEDERDORF	Niederdorf	47.406957	7.745817		4435		1933	44.1	BL	Gemeinde	6	78592	
31543		NIEDERERLINSBACH	Niedererlinsbach	47.405869	7.993739068		5015					ehem. Gemeinde	7	79174	
32134		NIEDERGAMPEL	Niedergampel	46.32017	7.7187887341		3945						7	152162	
32135	G6198	NIEDERGESTELN	Niedergesteln	46.334015	7.782662		3942		573	174.2		Gemeinde	6	78682	
78727	G0089	NIEDERGLATT	Niederglatt	47.492037	8.498897		8172		3737	36.2	ZH	Gemeinde	6	78519	
31544	G2495	NIEDERGOESGEN	Niedergösgen	47.372578	7.993496		5013		3775	43.2		Gemeinde	6	78581	
78728	G0090	NIEDERHASLI	Niederhasli	47.469444	8.490483		8155		7589	112.9	ZH	Gemeinde	6	78519	
31444	G3423	NIEDERHELFENSCHWIL	Niederhelfenschwil	47.471862	9.174077		9527		2599	163.3		Gemeinde	6	78610	
78869	G0617	NIEDERHUENIGEN	Niederhünigen	46.871194	7.642855		3504		614	54.1	BE	Gemeinde	6	78539	
30509	G4204	NIEDERLENZ	Niederlenz	47.403441	8.171691		5702		3846	33		Gemeinde	6	78628	
78931	G0877	NIEDERMUHLERN	Niedermuhlern	46.857627	7.460841		3087		523	72.5	BE	Gemeinde	6	78549	
78963	G0982	NIEDEROENZ	Niederönz	47.182317	7.685387		3362		1410	28	BE	Gemeinde	6	78553	
78805	G0417	NIEDEROESCH	Niederösch	47.115652	7.614514		3424		210	46.3	BE	Gemeinde	6	78533	
31382		NIEDERRICKENBACH	Niederrickenbach	46.889597	8.4410427513		6383						7	79018	
78767	G0308	NIEDERRIED	Niederried bei Kallnach	46.817581	7.18059		3283		272	45.4	BE	Gemeinde	6	78528	
78856	G0588	NIEDERRIED	Niederried bei Interlaken	46.723711	7.924918		3853		342	42.9	BE	Gemeinde	6	78538	
30510	G4035	NIEDERROHRDORF	Niederrohrdorf	47.419341	8.301928		5443		2443	33.4		Gemeinde	6	78623	
30729		NIEDERSCHERLI	Niederscherli	46.882799	7.3797594938		3145						7	30690	
78544	B0217	NIEDERSIMMENTAL	Amtsbezirk Niedersimmental	46.6216	7.5551280547				21342	3055	BE	Amtsbezirk	4	136	
78912	G0764	NIEDERSTOCKEN	Niederstocken	46.69826	7.569427		3632		291	54.8	BE	Gemeinde	6	78544	
31022	G1622	NIEDERURNEN	Niederurnen	47.122853	9.023481		8867		3741	141.1		Ort	6	153483	
31445		NIEDERUZWIL	Niederuzwil	47.411008	9.0862326719		9244		5749				7	31468	
32136	G6064	NIEDERWALD	Niederwald	46.435702	8.194468		3989		70	46.8		Gemeinde	6	78677	
32267	G0091	NIEDERWENINGEN	Niederweningen	47.505172	8.373422		8166		2220	68.7		Gemeinde	6	78519	
30730		NIEDERWICHTRACH	Niederwichtrach	46.84965	7.5900394581		3114						7	30816	
79195	G2552	NIEDERWIL	Niederwil (SO)	47.249268	7.056852		4523		354	22.8	SO	Gemeinde	6	78583	
79411	G4072	NIEDERWIL	Niederwil (AG)	47.377928	8.288029		5524		2471	61.3	AG	Gemeinde	6	78624	
30731		NIESEN KULM	Niesen Kulm	46.624497	7.6526870171		3712						7	78849	
30732	G0724	NODS	Nods	47.121357	7.083118		2518		668	266.5		Gemeinde	6	78542	
78932	G0878	NOFLEN	Noflen	46.800029	7.543826		3116		248	27.2	BE	Gemeinde	6	78549	
32268		NOHL	Nohl	47.665162	8.5999410871		8212						7	78709	
31369	G6508	NOIRAIGUE	Noiraigue	46.953189	6.724971		2103		466	63.8		ehem. Gemeinde	7	152167	
30935	G2213	NOREAZ	Noréaz	46.802169	7.02339		1757		472	69		Gemeinde	6	78573	
31309	G1094	NOTTWIL	Nottwil	47.130764	8.134785		6207		2682	103.1		Gemeinde	6	78557	
31803	G5207	NOVAGGIO	Novaggio	46.017873	8.847195		6986		716	43.1		Gemeinde	6	78645	
31988	G5564	NOVALLES	Novalles	46.831939	6.594341		1431		99	20.6		Gemeinde	6	78667	
31804	G5260	NOVAZZANO	Novazzano	45.839652	8.976196		6883		2369	51.8		Gemeinde	6	78646	
79622	G5408	NOVILLE	Noville	46.379557	6.893639		1845		647	103.2	VD	Gemeinde	6	78664	
32269	G0064	NUERENSDORF	Nürensdorf	47.457083	8.649473		8309		4475	100.7		Gemeinde	6	78518	
31125	G3693	NUFENEN	Nufenen	46.539976	9.241223		7437		127	280.3		Gemeinde	6	78613	
78500		NUGEROL	Nugerol	47.059009	7.0643238451							ehem. Stadt	7	31358	
79165	G2478	NUGLAR-ST. PANTALEON	Nuglar-Sankt Pantaleon	47.467739	7.686465				1314	63.4	SO	Gemeinde	6	78580	
31545	G2621	NUNNINGEN	Nunningen	47.3965	7.613439		4208		1843	103.2		Gemeinde	6	78586	
79236	G2854	NUSSHOF	Nusshof	47.489309	7.795193		4453		201	17.2	BL	Gemeinde	6	78591	
79039	G2035	NUVILLY	Nuvilly	46.780232	6.830705		1485		294	40	FR	Gemeinde	6	78570	
78671	B2228	NYON	District de Nyon						61974	2320.3	VD	District	4	155	
31989	G5724	NYON	Nyon	46.386642	6.230943		1260		16182	68.3		Stadt	6	78671	
31644		OBERAACH	Oberaach	47.57141	9.2675952319		8587						7	31604	
79025	G1706	OBERAEGERI	Oberägeri	47.132128	8.643205		6315		4740	299.7	ZG	Gemeinde	6	78569	
30733	G0357	OBERBALM	Oberbalm	46.865983	7.409022		3096		835	124.2		Gemeinde	6	78530	
30734	G0983	OBERBIPP	Oberbipp	47.254137	7.673016		4538		1407	84.7		Gemeinde	6	78553	
79431	G4108	OBERBOEZBERG	Oberbözberg	47.499354	8.153792		5225		534	54.5	AG	Gemeinde	6	78625	
31546	G2406	OBERBUCHSITEN	Oberbuchsiten	47.310598	7.760088		4625		1841	94.1		Gemeinde	6	78577	
31446	G3424	OBERBUEREN	Oberbüren	47.413655	8.726889		9245		3946	177		Gemeinde	6	78610	
30735	G0418	OBERBURG	Oberburg	47.024035	7.62219		3414		2740	141.2		Gemeinde	6	78533	
30736	G0619	OBERDIESSBACH	Oberdiessbach	46.841826	7.783017		3672		2916	81.5		Gemeinde	6	78539	
79018	G1508	OBERDORF	Oberdorf (NW)	46.93944	8.393369		6370		2872	162.5	NW	Gemeinde	6	78567	
79196	G2553	OBERDORF	Oberdorf (SO)	47.237892	7.471323		4515		1612	119.3	SO	Gemeinde	6	78583	
79252	G2892	OBERDORF	Oberdorf (BL)	47.391224	7.725297		4436		2319	61.9	BL	Gemeinde	6	78592	
30564	G3111	OBEREGG	Oberegg	47.417043	9.556894		9413		1796	146.7		Gemeinde	6	78602	
78501		OBEREHRENDINGEN	Oberehrendingen	47.502204	8.3497415772						AG	ehem. Gemeinde	7	79404	
32270	G0065	OBEREMBRACH	Oberembrach	47.488251	8.633648		8425		990	102.5		Gemeinde	6	78518	
32137	G6112	OBEREMS	Oberems	46.217013	7.697798		3948		125	846		Gemeinde	6	78679	
32271	G0245	OBERENGSTRINGEN	Oberengstringen	47.410799	8.466284		8102		5879	21.6		Gemeinde	6	78526	
30511	G4010	OBERENTFELDEN	Oberentfelden	47.354076	8.044984		5036		6740	71.3		Gemeinde	6	78622	
31547		OBERERLINSBACH	Obererlinsbach	47.39589	7.9968633865		5016					ehem. Gemeinde	7	79174	
79432	G4109	OBERFLACHS	Oberflachs	47.435413	8.120325		5108		468	33.9	AG	Gemeinde	6	78625	
31548	G2528	OBERGERLAFINGEN	Obergerlafingen	47.163036	7.582992		4564		1047	15.2		Gemeinde	6	78582	
32138	G6065	OBERGESTELN	Obergesteln	46.524089	8.318443		3988,3981		195	145.6		ehem. Gemeinde	7	152161	
78729	G0092	OBERGLATT	Oberglatt	47.477614	8.53229		8154		5120	82.8	ZH	Gemeinde	6	78519	
31549	G2497	OBERGOESGEN	Obergösgen	47.364104	7.951209		4653		1941	36.4		Gemeinde	6	78581	
31493	G2972	OBERHALLAU	Oberhallau	47.710596	8.474207		8216		397	60.3		Gemeinde	6	78598	
78545	B0218	OBERHASLI	Amtsbezirk Oberhasli	46.654172	8.2646940343				8189	5510	BE	Amtsbezirk	4	136	
31447	G3375	OBERHELFENSCHWIL	Oberhelfenschwil	47.349695	9.111466		9621		1456	126.6		Gemeinde	6	78609	
79456	G4173	OBERHOF	Oberhof	47.439972	8.000675		5062		496	82	AG	Gemeinde	6	78627	
78943	G0934	OBERHOFEN	Oberhofen am Thunersee	46.736166	7.65483		3653	033	2421	27.2	BE	Gemeinde	6	78551	
79457	G4174	OBERHOFEN	Oberhofen (AG)	47.552731	8.115638		5273		307	31.4	AG	Gemeinde	6	78627	
78874	G0629	OBERHUENIGEN	Oberhünigen	46.871331	7.66735		3504		296	60.2	BE	Gemeinde	6	78539	
31584	G1368	OBERIBERG	Oberiberg	47.031189	8.783599		8843		718	329.4		Gemeinde	6	78565	
78991	G1095	OBERKIRCH	Oberkirch	47.154458	8.103327		6208		2661	91	LU	Gemeinde	6	78557	
78593	B1401	OBERKLETTGAU	Bezirk Oberklettgau	47.698885	8.5175236437				3979	364.1	SH	Bezirk	4	149	
79447	G4140	OBERKULM	Oberkulm	47.295721	8.121905		5727		2252	94.3	AG	Gemeinde	6	78626	
78944	G0935	OBERLANGENEGG	Oberlangenegg	46.799803	7.734264		3616		482	91.2	BE	Gemeinde	6	78551	
30512	G4073	OBERLUNKHOFEN	Oberlunkhofen	47.310885	8.39741		8917		1443	32.5		Gemeinde	6	78624	
79481	G4256	OBERMUMPF	Obermumpf	47.526992	7.929257		4324		980	50.3	AG	Gemeinde	6	78630	
30737	G0984	OBEROENZ	Oberönz	47.173901	7.69023		3363		880	29.7		ehem. Gemeinde	7	30666	
78806	G0419	OBEROESCH	Oberösch	47.10675	7.602671		3424		113	21.5	BE	Gemeinde	6	78533	
79158	G2460	OBERRAMSERN	Oberramsern	47.108465	7.46164		4588		91	17.5	SO	Gemeinde	6	78579	
31383		OBERRICKENBACH	Oberrickenbach	46.881534	8.4166576469		6387						7	31386	
78857	G0589	OBERRIED	Oberried am Brienzersee	46.756674	7.956492		3854		485	201.2	BE	Gemeinde	6	78538	
32272	G0137	OBERRIEDEN	Oberrieden	47.272232	8.569621		8942		4583	27.6		Gemeinde	6	78521	
79286	G3254	OBERRIET	Oberriet (SG)	47.332828	9.565198		9463		7454	345.3	SG	Gemeinde	6	78605	
79399	G4037	OBERROHRDORF	Oberrohrdorf	47.421817	8.316452		5452		3364	42.7	AG	Gemeinde	6	78623	
30513	G4237	OBERRUETI	Oberrüti	47.16682	8.397739		5647		1097	53.6		Gemeinde	6	78629	
79328	G3612	OBERSAXEN	Obersaxen	46.723594	9.0721				779	615.1	GR	Gemeinde	6	78621	
30936	G2298	OBERSCHROT	Oberschrot	46.737216	7.269512		1716		1006	53.5		Gemeinde	6	78575	
79400	G4038	OBERSIGGENTHAL	Obersiggenthal	47.494712	8.290187				7561	83.9	AG	Gemeinde	6	78623	
78546	B0219	OBERSIMMENTAL	Amtsbezirk Obersimmental	46.510678	7.4158001832				8124	3340.1	BE	Amtsbezirk	4	136	
78710	G0036	OBERSTAMMHEIM	Oberstammheim	47.625711	8.799675		8477		1064	94.3	ZH	Gemeinde	6	78517	
78775	G0334	OBERSTECKHOLZ	Obersteckholz	47.20048	7.824017		4924		398	39	BE	Gemeinde	6	78529	
30738	G0765	OBERSTOCKEN	Oberstocken	46.715967	7.55061		3632		263	41.2		Gemeinde	6	78544	
31448		OBERTERZEN	Oberterzen	47.077583	9.245858419		8884						7	31450	
78870	G0620	OBERTHAL	Oberthal	46.91742	7.6768		3531		800	105.4	BE	Gemeinde	6	78539	
79021	G1623	OBERURNEN	Oberurnen	47.109145	9.021859		8868		1811	128	GL	Ort	6	153483	
31449	G3407	OBERUZWIL	Oberuzwil	47.424606	9.148306		9242		5521	141.1		Gemeinde	6	78610	
32139	G6066	OBERWALD	Oberwald	46.545008	8.391327		3999		260	969.2		ehem. Gemeinde	7	152161	
32273	G0093	OBERWENINGEN	Oberweningen	47.508771	8.405583		8165		1290	48.9		Gemeinde	6	78519	
78795	G0391	OBERWIL	Oberwil bei Büren	47.128188	7.411072		3298		766	67.2	BE	Gemeinde	6	78532	
78913	G0766	OBERWIL	Oberwil im Simmental	46.655754	7.431625		3765		803	460.9	BE	Gemeinde	6	78544	
79214	G2771	OBERWIL	Oberwil (BL)	47.513088	7.548069		4104		9363	78.8	BL	Gemeinde	6	78588	
79412	G4074	OBERWIL-LIELI	Oberwil-Lieli	47.334746	8.392426		8966		1729	53.7	AG	Gemeinde	6	78624	
32274	G0010	OBFELDEN	Obfelden	47.26177	8.419706		8912		4182	75.4		Gemeinde	6	78516	
31023	G1624	OBSTALDEN	Obstalden	47.092648	9.153706		8758		434	238		Ort	6	153483	
147	K06	OBWALDEN	Obwalden	46.866721	8.2746104824						OW	Kanton	3	107	
78566	B0600	OBWALDEN	Kanton Obwalden								OW	Kanton	4	147	
30739	G0985	OCHLENBERG	Ochlenberg	47.146644	7.731914		3367		641	121.3		Gemeinde	6	78553	
31251	G6798	OCOURT	Ocourt	47.354908	7.073021		2889		132	116.2		ehem. Gemeinde	7	152169	
79183	G2529	OEKINGEN	Oekingen	47.173208	7.610574		4566		658	24	SO	Gemeinde	6	78582	
31550	G2407	OENSINGEN	Oensingen	47.287002	7.723046		4702		4517	120.7		Gemeinde	6	78577	
78776	G0335	OESCHENBACH	Oeschenbach	47.109621	7.745695		4943		279	39	BE	Gemeinde	6	78529	
79458	G4175	OESCHGEN	Oeschgen	47.516291	8.016105		5072		798	43.8	AG	Gemeinde	6	78627	
32275	G0157	OETWIL	Oetwil am See	47.272282	8.723346		8618		4375	61.2		Gemeinde	6	78522	
32276	G0246	OETWIL	Oetwil an der Limmat	47.431372	8.397959		8955		2120	27.7		Gemeinde	6	78526	
30740		OEY	Oey	46.668868	7.5838370012		3753						7	30623	
30514	G4280	OFTRINGEN	Oftringen	47.314555	7.940931		4665		10305	128.5		Stadt	6	78631	
79754	G5680	OGENS	Ogens	46.705933	6.719208		1045		227	34	VD	Gemeinde	6	78666	
31310	G1138	OHMSTAL	Ohmstal	47.164099	7.952664		6143		317	44.5		Gemeinde	6	78558	
31990	G5461	OLEYRES	Oleyres	46.854038	7.037512		1580		223	19.2		Gemeinde	6	78665	
31805		OLIVONE	Olivone	46.534143	8.858504		6718		845	760.9		ehem. Gemeinde	7	79544	
79623	G5409	OLLON	Ollon	46.301516	7.058277		1867		6257	595.9	VD	Gemeinde	6	78664	
79482	G4257	OLSBERG	Olsberg	47.521527	7.778841		4305		375	46.2	AG	Gemeinde	6	78630	
78584	B1108	OLTEN	Bezirk Olten						48986	806.4	SO	Bezirk	4	150	
31551	G2581	OLTEN	Olten	47.350725	7.900172		4603,4601,4600		16757	114.9		Stadt	6	78584	
79237	G2855	OLTINGEN	Oltingen	47.42989	7.933117		4494		405	71.8	BL	Gemeinde	6	78591	
30991	G6631	ONEX	Onex	46.182532	6.103622		1213		16419	28.5		Stadt	6	78693	
79692	G5565	ONNENS	Onnens (VD)	46.84819	6.673165		1425		397	51.2	VD	Gemeinde	6	78667	
79563	G5136	ONSERNONE	Onsernone	46.201294	8.588089		6663		322	298.6	TI	Gemeinde	6	78644	
79261	G2918	OPFERTSHOFEN	Opfertshofen (SH)	47.771413	8.620968		8236		141	21	SH	ehem. Gemeinde	7	31501	
32277	G0066	OPFIKON	Opfikon	47.432296	8.573013		8152		12062	55.9		Stadt	6	78518	
31991	G5923	OPPENS	Oppens	46.715111	6.695104		1413		170	36		Gemeinde	6	78666	
78871	G0622	OPPLIGEN	Oppligen	46.814006	7.595008		3629		590	34.1	BE	Gemeinde	6	78539	
78656	B2212	ORBE	District d'Orbe						19424	2098.1	VD	District	4	155	
31992	G5757	ORBE	Orbe	46.724565	6.552639		1350		5139	120.2		Stadt	6	78667	
79850	G5924	ORGES	Orges	46.807656	6.583351		1430		203	40.1	VD	Gemeinde	6	78667	
79586	G5208	ORIGLIO	Origlio	46.046392	8.943078		6945		1158	20.7	TI	Gemeinde	6	78645	
30863	G2856	ORMALINGEN	Ormalingen	47.471999	7.876673		4466		1881	69.4		Gemeinde	6	78591	
79624	G5410	ORMONT-DESSOUS	Ormont-Dessous	46.37818	7.072036				1075	641	VD	Gemeinde	6	78664	
79625	G5411	ORMONT-DESSUS	Ormont-Dessus	46.346778	7.163295				1307	615.3	VD	Gemeinde	6	78664	
79660	G5493	ORNY	Orny	46.66729	6.53565		1317		334	55.5	VD	Gemeinde	6	78670	
78657	B2213	ORON	District d'Oron	46.588979	6.804610289				10077	760.2	VD	District	4	155	
31993	G5793	ORON-LA-VILLE	Oron-la-Ville	46.57129	6.812342		1610		1224	31.1		Gemeinde	6	78669	
79805	G5794	ORON-LE-CHÂTEL	Oron-le-Châtel	46.569991	6.840788		1608		233	12.6	VD	Gemeinde	6	78669	
30741	G0744	ORPUND	Orpund	47.13979	7.303145		2552		2502	39.7		Gemeinde	6	78543	
79557	G5121	ORSELINA	Orselina	46.173521	8.794955		6644		866	19.5	TI	Gemeinde	6	78644	
32140	G6034	ORSIERES	Orsières	45.982356	7.147747		1937		2630	1650.3		Markt	6	78676	
30742	G0438	ORVIN	Orvin	47.158034	7.195966		2534		1235	216		Gemeinde	6	78534	
79851	G5925	ORZENS	Orzens	46.724657	6.679196		1413		197	41.9	VD	Gemeinde	6	78667	
31806	G5075	OSCO	Osco	46.502674	8.773061		6763		168	119		Gemeinde	6	78643	
31807	G5286	OSOGNA	Osogna	46.325724	9.002293		6703		941	189.9		Gemeinde	6	78647	
32278	G0037	OSSINGEN	Ossingen	47.613268	8.721141		8475		1272	130.7		Gemeinde	6	78517	
31494		OSTERFINGEN	Osterfingen	47.670086	8.4820153315		8218						7	31503	
30743	G0363	OSTERMUNDIGEN	Ostermundigen	46.951379	7.492585		3072		15452	59.4		Stadt	6	78530	
32279	G0094	OTELFINGEN	Otelfingen	47.466079	8.389319		8112		1852	71.6		Gemeinde	6	78519	
30515	G4205	OTHMARSINGEN	Othmarsingen	47.401327	8.215486		5504		2117	47.4		Gemeinde	6	78628	
32280	G0011	OTTENBACH	Ottenbach	47.281715	8.406113		8913		2164	50		Gemeinde	6	78516	
78672	B2229	OUEST LAUSANNOIS	District de l'Ouest lausannois									District	4	155	
79677	G5529	OULENS-SOUS-ECHALLENS	Oulens-sous-Echallens	46.644784	6.569388		1377		427	58.8	VD	Gemeinde	6	78666	
79755	G5681	OULENS-SUR-LUCENS	Oulens-sur-Lucens	46.707518	6.813147		1522		52	15.9	VD	Gemeinde	6	78665	
32141		OVRONNAZ	Ovronnaz	46.198505	7.1653072973		1911						7	32121	
79376	G3928	PAGIG	Pagig	46.844397	9.636328		7028		78	52.5	GR	ehem. Gemeinde	7	152157	
31994	G5530	PAILLY	Pailly (VD)	46.700051	6.675571		1416		389	57.7		Gemeinde	6	78666	
31808	G5122	PALAGNEDRA	Palagnedra	46.14306	8.63233		6657		92	167.4		ehem. Gemeinde	7	152172	
79806	G5795	PALEZIEUX	Palézieux	46.549122	6.835247		1607		1091	57.7	VD	Gemeinde	6	78669	
31995	G5494	PAMPIGNY	Pampigny	46.58475	6.427899		1142		828	110.8		Gemeinde	6	78670	
31996		PANEX	Panex	46.295976	7.0201853941		1867						7	79623	
31126		PANY	Pany	46.935896	9.7624561575		7243						7	31107	
79587	G5210	PARADISO	Paradiso	45.983257	8.94808		6900		3694	8.9	TI	Gemeinde	6	78645	
31127	G3913	PARPAN	Parpan	46.769827	9.561777		7076		263	92.9		Gemeinde	6	78619	
31128	G3634	PASPELS	Paspels	46.750287	9.45053		7417		409	45.9		Gemeinde	6	78613	
31997	G5588	PAUDEX	Paudex	46.508385	6.672784		1094		1403	4.8		Gemeinde	6	78669	
78658	B2214	PAYERNE	District de Payerne						13942	1077.5	VD	District	4	155	
31998	G5822	PAYERNE	Payerne	46.818346	6.937487		1530		7294	241.9		Stadt	6	78665	
78659	B2215	PAYS-D'ENHAUT	District du Pays-d'Enhaut	46.464697	7.133290326				4357	1856.7	VD	District	4	155	
31809		PECCIA	Peccia	46.394298	8.6502603287		6695						7	79615	
31810		PEDRINATE	Pedrinate	45.834282	9.0179174223		6832						7	31727	
31129	G3929	PEIST	Peist	46.834484	9.686112		7029		229	178.9		Gemeinde	6	78619	
31999	G5796	PENEY-LE-JORAT	Peney-le-Jorat	46.624096	6.730512		1059		312	44.6		Gemeinde	6	78666	
32000	G5495	PENTHALAZ	Penthalaz	46.612954	6.529066		1305		2283	38.7		Gemeinde	6	78666	
79661	G5496	PENTHAZ	Penthaz	46.597822	6.540398		1303		1287	39.2	VD	Gemeinde	6	78666	
79678	G5531	PENTHEREAZ	Penthéréaz	46.678332	6.605868		1375		342	56.6	VD	Gemeinde	6	78666	
31311		PERLEN	Perlen	47.123109	8.3706566704		6035						7	31267	
79955	G6632	PERLY-CERTOUX	Perly-Certoux	46.155963	6.084668		1258		2782	24.8	GE	Gemeinde	6	78693	
30744	G0701	PERREFITTE	Perrefitte	47.278215	7.321825		2742		476	85.7		Gemeinde	6	78541	
32001	G5860	PERROY	Perroy	46.468059	6.359202		1166		1104	28.9		Gemeinde	6	78671	
31811	G5076	PERSONICO	Personico	46.357317	8.895436		6744		353	390.4		Gemeinde	6	78643	
30745	G0439	PERY	Péry	47.198212	7.25565		2603		1335	157.1		Gemeinde	6	78534	
31370	G6412	PESEUX	Peseux	46.990282	6.890536		2034		5387	34.3		Gemeinde	6	78687	
79756	G5682	PEYRES-POSSENS	Peyres-Possens	46.661883	6.701241		1063		143	19.1	VD	Gemeinde	6	78666	
79289	G3294	PFAEFERS	Pfäfers	46.943229	9.413068		7312		1754	1285.3	SG	Gemeinde	6	78607	
78523	B0108	PFAEFFIKON	Bezirk Pfäffikon						50269	1635.7	ZH	Bezirk	4	158	
78746	G0177	PFAEFFIKON	Pfäffikon	47.36732	8.795583		8330		9592	195.6	ZH	Gemeinde	6	78523	
31312	G1139	PFAFFNAU	Pfaffnau	47.224793	7.887268		6264		2390	176.3		Gemeinde	6	78558	
78992	G1096	PFEFFIKON	Pfeffikon	47.243827	8.164853		5735		686	24.8	LU	Gemeinde	6	78557	
30864	G2772	PFEFFINGEN	Pfeffingen	47.456727	7.584255		4148		2027	48.9		Gemeinde	6	78588	
32281	G0224	PFUNGEN	Pfungen	47.512514	8.635941		8422		2486	49.8		Gemeinde	6	78525	
31645	G4841	PFYN	Pfyn	47.600517	8.95552		8505		1804	131.8		Gemeinde	6	78639	
31812	G5014	PIANEZZO	Pianezzo	46.162378	9.045661		6582		489	80.2		Gemeinde	6	78641	
31813	G5123	PIAZZOGNA	Piazzogna	46.126212	8.833786		6579		362	38.7		Gemeinde	6	78644	
79098	G2216	PIERRAFORTSCHA	Pierrafortscha	46.77964	7.180581		1723		136	50.6	FR	Gemeinde	6	78573	
30746	G0392	PIETERLEN	Pieterlen	47.174636	7.332632		2542		3282	83.2		Gemeinde	6	78532	
31130	G3710	PIGNIA	Pignia	46.608425	9.45446		7443		111	134.1		ehem. Gemeinde	7	31030	
79329	G3613	PIGNIU	Pigniu	46.837053	9.109891		7156		45	180.1	GR	Gemeinde	6	78621	
31814		PIOTTA	Piotta	46.517071	8.6911351307		6776						7	31822	
31131	G3578	PITASCH	Pitasch	46.722098	9.245651		7111		118	107.9		Gemeinde	6	78621	
79634	G5433	PIZY	Pizy	46.491894	6.345857		1174		65	25.2	VD	Gemeinde	6	78670	
30937	G2299	PLAFFEIEN	Plaffeien	46.714385	7.308332		1716		1938	592.8		Gemeinde	6	78575	
78814	G0440	PLAGNE	Plagne	47.188382	7.276413		2536		393	74.8	BE	Gemeinde	6	78534	
30992	G6633	PLAN-LES-OUATES	Plan-les-Ouates	46.168564	6.118786		1228		6804	59.1		Gemeinde	6	78693	
80000	G7006	PLANKEN	Planken	47.176204	9.579345		9498		387	5.3		ausländisches Areal Liechtenstein	6	107	
30938	G2300	PLASSELB	Plasselb	46.731838	7.244866		1737		980	181.2		Gemeinde	6	78575	
31132		PLATTA	Platta	46.65	8.85		7185						7	79383	
